timestamp,totalmarketcap
1426531620000,4687290000
1426618020000,4620170000
1426704420000,4326190000
1426790820000,4210220000
1426877220000,4228020000
1426963620000,4219320000
1427050020000,4238160000
1427136420000,4286970000
1427222820000,4021860000
1427309220000,3964620000
1427395620000,4064730000
1427482020000,4008010000
1427568420000,4070700000
1427654820000,3946380000
1427741220000,3967650000
1427827620000,3919110000
1427914020000,3892220000
1428000420000,4051770000
1428086820000,4089930000
1428173220000,4089960000
1428259620000,4129710000
1428346020000,4114720000
1428432420000,4121700000
1428518820000,3987330000
1428605220000,3957300000
1428691620000,3801350000
1428778020000,3823830000
1428864420000,3819790000
1428950820000,3646940000
1429037220000,3517520000
1429123620000,3562390000
1429210020000,3699750000
1429296420000,3619680000
1429382820000,3598160000
1429469220000,3647520000
1429555620000,3632380000
1429642020000,3630110000
1429728420000,3823050000
1429814820000,3793580000
1429901220000,3732770000
1429987620000,3700320000
1430074020000,3520130000
1430160420000,3594290000
1430246820000,3610710000
1430333220000,3638660000
1430419620000,3790390000
1430506020000,3776880000
1430592420000,3787050000
1430678820000,3880210000
1430765220000,3835460000
1430851620000,3782400000
1430938020000,3785880000
1431024420000,3825490000
1431110820000,3916210000
1431197220000,3862150000
1431283620000,3844430000
1431370020000,3885230000
1431456420000,3877170000
1431542820000,3897230000
1431629220000,3784930000
1431715620000,3808220000
1431802020000,3781430000
1431888420000,3776630000
1431974820000,3768250000
1432061220000,3735600000
1432147620000,3771590000
1432234020000,3795640000
1432320420000,3880140000
1432406820000,3886140000
1432493220000,3917440000
1432579620000,3854710000
1432666020000,3858630000
1432752420000,3865480000
1432838820000,3910670000
1432925220000,3935170000
1433011620000,3847740000
1433098020000,3841290000
1433184420000,3664670000
1433270820000,3720670000
1433357220000,3755390000
1433443620000,3735940000
1433530020000,3726380000
1433616420000,3727330000
1433702820000,3699290000
1433789220000,3778800000
1433875620000,3806560000
1433962020000,3788200000
1434048420000,3798050000
1434134820000,3819940000
1434221220000,3831500000
1434307620000,3883190000
1434394020000,3948490000
1434480420000,4133850000
1434566820000,4257280000
1434653220000,4253290000
1434739620000,4227820000
1434826020000,4206410000
1434912420000,4159950000
1434998820000,4215500000
1435085220000,4190900000
1435171620000,4135440000
1435258020000,4167300000
1435344420000,4157950000
1435430820000,4278480000
1435517220000,4288190000
1435603620000,4422120000
1435690020000,4529870000
1435776420000,4470740000
1435862820000,4421500000
1435949220000,4419110000
1436035620000,4450860000
1436122020000,4598990000
1436208420000,4709180000
1436294820000,4596940000
1436381220000,4658960000
1436467620000,4696920000
1436554020000,4999460000
1436640420000,4949550000
1436726820000,5177530000
1436813220000,4882270000
1436899620000,4931940000
1436986020000,4894510000
1437072420000,4594370000
1437158820000,4653340000
1437245220000,4610420000
1437331620000,4603920000
1437418020000,4638080000
1437504420000,4656120000
1437590820000,4624970000
1437677220000,4617280000
1437763620000,4819530000
1437850020000,4838830000
1437936420000,4905350000
1438022820000,4924550000
1438109220000,4989410000
1438195620000,4923860000
1438282020000,4857800000
1438368420000,4822040000
1438454820000,4729710000
1438541220000,4735980000
1438627620000,4786140000
1438714020000,4811730000
1438800420000,4768990000
1438886820000,4699330000
1438973220000,4862540000
1439059620000,4608320000
1439146020000,4531570000
1439232420000,4533290000
1439318820000,4559200000
1439405220000,4615030000
1439491620000,4593490000
1439578020000,4633680000
1439664420000,4608440000
1439750820000,4469260000
1439837220000,4486060000
1439923620000,4395440000
1440010020000,4056350000
1440096420000,4100120000
1440182820000,4080710000
1440269220000,3947820000
1440355620000,3964040000
1440442020000,3753690000
1440528420000,3834100000
1440614820000,3986490000
1440701220000,3953300000
1440787620000,4031240000
1440874020000,3958040000
1440960420000,3963540000
1441046820000,4033630000
1441133220000,3978300000
1441219620000,3998980000
1441306020000,3935070000
1441392420000,3980280000
1441478820000,4073650000
1441565220000,4171320000
1441651620000,4168600000
1441738020000,4205800000
1441824420000,4167020000
1441910820000,4133200000
1441997220000,4132060000
1442083620000,4079800000
1442170020000,4009710000
1442256420000,3992050000
1442342820000,3986500000
1442429220000,3943670000
1442515620000,3969540000
1442602020000,4024580000
1442688420000,4003770000
1442774820000,4011990000
1442861220000,3948000000
1442947620000,3982650000
1443034020000,3975170000
1443120420000,4031640000
1443206820000,4040330000
1443293220000,4001270000
1443379620000,3993640000
1443466020000,4063240000
1443552420000,4040230000
1443638820000,4020950000
1443725220000,4037320000
1443811620000,4030790000
1443898020000,4054800000
1443984420000,4032780000
1444070820000,4032220000
1444157220000,4144400000
1444243620000,4140180000
1444330020000,4095630000
1444416420000,4110340000
1444502820000,4130030000
1444589220000,4155530000
1444675620000,4153950000
1444762020000,4193780000
1444848420000,4248630000
1444934820000,4267070000
1445021220000,4407610000
1445107620000,4409210000
1445194020000,4381840000
1445280420000,4372120000
1445366820000,4476130000
1445453220000,4423900000
1445539620000,4514540000
1445626020000,4570260000
1445712420000,4610750000
1445798820000,4815900000
1445885220000,4677470000
1445971620000,4847400000
1446058020000,4953880000
1446144420000,5218310000
1446230820000,5472770000
1446317220000,5223900000
1446403620000,5248170000
1446490020000,5632620000
1446576420000,6822240000
1446662820000,7616740000
1446749220000,6549890000
1446835620000,6222940000
1446922020000,6318530000
1447008420000,6248010000
1447094820000,6162210000
1447181220000,5760320000
1447267620000,5101670000
1447354020000,5393760000
1447440420000,5470330000
1447526820000,5444310000
1447613220000,5287290000
1447699620000,5404770000
1447786020000,5496120000
1447872420000,5473690000
1447958820000,5390350000
1448045220000,5265010000
1448131620000,5357900000
1448218020000,5312650000
1448304420000,5322540000
1448390820000,5289400000
1448477220000,5349850000
1448563620000,5718920000
1448650020000,5870980000
1448736420000,5812280000
1448822820000,5945110000
1448909220000,6121400000
1448995620000,5927600000
1449082020000,5860070000
1449168420000,5950980000
1449254820000,5934630000
1449341220000,6209890000
1449427620000,6463460000
1449514020000,6510940000
1449600420000,6506640000
1449686820000,6843240000
1449773220000,6908430000
1449859620000,7282520000
1449946020000,7055920000
1450032420000,7279500000
1450118820000,7383790000
1450205220000,7535540000
1450291620000,7441990000
1450378020000,7452040000
1450464420000,7520640000
1450550820000,7524540000
1450637220000,7234560000
1450723620000,7186650000
1450810020000,7159340000
1450896420000,7247610000
1450982820000,7413750000
1451069220000,7456330000
1451155620000,6834650000
1451242020000,6908120000
1451328420000,6979640000
1451414820000,7091360000
1451501220000,7040440000
1451587620000,7089520000
1451674020000,7128950000
1451760420000,7152490000
1451846820000,7042790000
1451933220000,7130680000
1452019620000,7113820000
1452106020000,7095640000
1452192420000,7473430000
1452278820000,7377030000
1452365220000,7407290000
1452451620000,7338950000
1452538020000,7387390000
1452624420000,7387440000
1452710820000,7104030000
1452797220000,7153870000
1452883620000,6526620000
1452970020000,6210560000
1453056420000,6458870000
1453142820000,6467530000
1453229220000,6376410000
1453315620000,6822560000
1453402020000,6811870000
1453488420000,6446580000
1453574820000,6561530000
1453661220000,6811880000
1453747620000,6650890000
1453834020000,6728950000
1453920420000,6825750000
1454006820000,6608880000
1454093220000,6564920000
1454179620000,6536730000
1454266020000,6500200000
1454352420000,6437790000
1454438820000,6458690000
1454525220000,6422310000
1454611620000,6676440000
1454698020000,6723200000
1454784420000,6550750000
1454870820000,6616890000
1454957220000,6639310000
1455043620000,6654660000
1455130020000,6795060000
1455216420000,6842130000
1455302820000,6979440000
1455389220000,6984840000
1455475620000,7245540000
1455562020000,7265830000
1455648420000,7264190000
1455734820000,7440490000
1455821220000,7448730000
1455907620000,7459540000
1455994020000,7753860000
1456080420000,7706860000
1456166820000,7821910000
1456253220000,7546690000
1456339620000,7675610000
1456426020000,7639200000
1456512420000,7673020000
1456598820000,7840220000
1456685220000,7874180000
1456771620000,7895830000
1456858020000,7927190000
1456944420000,7953450000
1457030820000,7911790000
1457117220000,7906150000
1457203620000,7792160000
1457290020000,7861820000
1457376420000,7877110000
1457462820000,7878160000
1457549220000,7978170000
1457635620000,8101640000
1457722020000,8189880000
1457808420000,8156640000
1457894820000,8541680000
1457981220000,8270610000
1458067620000,8198480000
1458154020000,8207180000
1458240420000,8115500000
1458326820000,7838650000
1458413220000,7897300000
1458499620000,7921880000
1458586020000,8051860000
1458672420000,8100670000
1458758820000,8200520000
1458845220000,8130860000
1458931620000,8092230000
1459018020000,8108080000
1459104420000,8213820000
1459190820000,8265350000
1459277220000,8118950000
1459363620000,8130720000
1459450020000,8132230000
1459536420000,8142500000
1459622820000,8198850000
1459709220000,8211700000
1459795620000,8211830000
1459882020000,8164690000
1459968420000,8191040000
1460054820000,8114800000
1460141220000,8091660000
1460227620000,7951250000
1460314020000,7894580000
1460400420000,7905460000
1460486820000,7856510000
1460573220000,7936720000
1460659620000,7915570000
1460746020000,8028800000
1460832420000,8062100000
1460918820000,8105480000
1461005220000,8093980000
1461091620000,8131800000
1461178020000,8262170000
1461264420000,8387090000
1461350820000,8320460000
1461437220000,8358310000
1461523620000,8427370000
1461610020000,8532120000
1461696420000,8573440000
1461782820000,8426070000
1461869220000,8275590000
1461955620000,8399030000
1462042020000,8450870000
1462128420000,8439380000
1462214820000,8418080000
1462301220000,8495660000
1462387620000,8469320000
1462474020000,8511070000
1462560420000,8635280000
1462646820000,8683410000
1462733220000,8666630000
1462819620000,8706340000
1462906020000,8552010000
1462992420000,8607580000
1463078820000,8589780000
1463165220000,8707550000
1463251620000,8690150000
1463338020000,8708040000
1463424420000,8785820000
1463510820000,8830100000
1463597220000,8945980000
1463683620000,8887070000
1463770020000,8814490000
1463856420000,8807280000
1463942820000,8774350000
1464029220000,8806930000
1464115620000,8735400000
1464202020000,8795330000
1464288420000,8875070000
1464374820000,9139140000
1464461220000,9576780000
1464547620000,10439500000
1464634020000,10442500000
1464720420000,10416100000
1464806820000,10485800000
1464893220000,10498000000
1464979620000,11054000000
1465066020000,11033800000
1465152420000,11144800000
1465238820000,11303100000
1465325220000,11151800000
1465411620000,11243800000
1465498020000,11245400000
1465584420000,11207800000
1465670820000,11317800000
1465757220000,12417700000
1465843620000,13336500000
1465930020000,13369400000
1466016420000,13551900000
1466102820000,14711100000
1466189220000,14255300000
1466275620000,14195300000
1466362020000,14016800000
1466448420000,13750800000
1466534820000,12378900000
1466621220000,12092800000
1466707620000,11942600000
1466794020000,12585300000
1466880420000,12404800000
1466966820000,12093400000
1467053220000,12283000000
1467139620000,12327400000
1467226020000,12216200000
1467312420000,12744000000
1467398820000,12757000000
1467485220000,13091000000
1467571620000,12461900000
1467658020000,12709300000
1467744420000,12590400000
1467830820000,12732700000
1467917220000,11737100000
1468003620000,12322500000
1468090020000,12177100000
1468176420000,12248900000
1468262820000,12268300000
1468349220000,12720100000
1468435620000,12677600000
1468522020000,12878300000
1468608420000,12962600000
1468694820000,12870500000
1468781220000,13133800000
1468867620000,12983800000
1468954020000,13040700000
1469040420000,13069400000
1469126820000,13061000000
1469213220000,13075400000
1469299620000,12949600000
1469386020000,12951100000
1469472420000,12834300000
1469558820000,12833900000
1469645220000,12849000000
1469731620000,12856800000
1469818020000,12816000000
1469904420000,12809100000
1469990820000,12408900000
1470077220000,12042300000
1470163620000,11566200000
1470250020000,11129800000
1470336420000,11249400000
1470422820000,11415000000
1470509220000,11620000000
1470595620000,11600500000
1470682020000,11696700000
1470768420000,11687600000
1470854820000,11820600000
1470941220000,11679600000
1471027620000,11610200000
1471114020000,11635100000
1471200420000,11261100000
1471286820000,11251300000
1471373220000,11505500000
1471459620000,11329600000
1471546020000,11420300000
1471632420000,11422400000
1471718820000,11522900000
1471805220000,11486300000
1471891620000,11618000000
1471978020000,11499800000
1472064420000,11459700000
1472150820000,11376200000
1472237220000,11441200000
1472323620000,11264800000
1472410020000,11318400000
1472496420000,11378000000
1472582820000,11462100000
1472669220000,11430900000
1472755620000,11455900000
1472842020000,11511300000
1472928420000,11514000000
1473014820000,12070200000
1473101220000,12029600000
1473187620000,12089100000
1473274020000,12118700000
1473360420000,12297400000
1473446820000,12253700000
1473533220000,12310600000
1473619620000,12389500000
1473706020000,12041500000
1473792420000,12114300000
1473878820000,12130500000
1473965220000,12134500000
1474051620000,12119600000
1474138020000,12099700000
1474224420000,12173500000
1474310820000,12163300000
1474397220000,12236300000
1474483620000,11999900000
1474570020000,11961700000
1474656420000,12094900000
1474742820000,12080600000
1474829220000,12064600000
1474915620000,12172900000
1475002020000,12177100000
1475088420000,12172700000
1475174820000,12181200000
1475261220000,12200700000
1475347620000,12263000000
1475434020000,12204800000
1475520420000,12259600000
1475606820000,12201400000
1475693220000,12310800000
1475779620000,12268400000
1475866020000,12288600000
1475952420000,12277100000
1476038820000,12268200000
1476125220000,12250400000
1476211620000,12594300000
1476298020000,12566900000
1476384420000,12548900000
1476470820000,12659800000
1476557220000,12581400000
1476643620000,12627100000
1476730020000,12603100000
1476816420000,12641100000
1476902820000,12453300000
