timestamp,volume
1398883620000,31153900
1398970020000,21356900
1399056420000,16380300
1399142820000,14578400
1399229220000,11178900
1399315620000,13880000
1399402020000,19717600
1399488420000,25151200
1399574820000,18293500
1399661220000,18090500
1399747620000,13986700
1399834020000,19379300
1399920420000,14411300
1400006820000,13759600
1400093220000,14749000
1400179620000,18785400
1400266020000,15575700
1400352420000,9112690
1400438820000,8388960
1400525220000,11336200
1400611620000,46089400
1400698020000,28206300
1400784420000,44313500
1400870820000,62561700
1400957220000,25724500
1401043620000,62929000
1401130020000,44348300
1401216420000,55844200
1401302820000,36117400
1401389220000,35180900
1401475620000,48893500
1401562020000,32387100
1401648420000,51337300
1401734820000,60418600
1401821220000,72703100
1401907620000,62291600
1401994020000,44559600
1402080420000,28714500
1402166820000,27008000
1402253220000,18011400
1402339620000,28145900
1402426020000,29280600
1402512420000,30415100
1402598820000,32958700
1402685220000,75004700
1402771620000,42411600
1402858020000,26692300
1402944420000,41048000
1403030820000,21079800
1403117220000,33428900
1403203620000,24688900
1403290020000,33795400
1403376420000,19628100
1403462820000,16864100
1403549220000,20925300
1403635620000,16908500
1403722020000,30199700
1403808420000,21869600
1403894820000,23220600
1403981220000,25875800
1404067620000,13735500
1404154020000,45866000
1404240420000,52945100
1404326820000,47932800
1404413220000,28865600
1404499620000,28477000
1404586020000,22456800
1404672420000,16088400
1404758820000,25377700
1404845220000,18711900
1404931620000,16526500
1405018020000,23377900
1405104420000,21787200
1405190820000,21819700
1405277220000,23429800
1405363620000,18779800
1405450020000,15884700
1405536420000,19115400
1405622820000,24062000
1405709220000,20888000
1405795620000,14842300
1405882020000,10440300
1405968420000,13751800
1406054820000,14857100
1406141220000,14255900
1406227620000,25367800
1406314020000,20972100
1406400420000,15290100
1406486820000,12116900
1406573220000,22941800
1406659620000,16753600
1406746020000,16873900
1406832420000,30590900
1406918820000,25198000
1407005220000,13248300
1407091620000,11219200
1407178020000,13612600
1407264420000,15023800
1407350820000,13533000
1407437220000,16647100
1407523620000,17200600
1407610020000,14366400
1407696420000,10105400
1407782820000,18577800
1407869220000,29294100
1407955620000,34563500
1408042020000,43271100
1408128420000,29947700
1408214820000,25337700
1408301220000,27933200
1408387620000,60371100
1408474020000,49422500
1408560420000,53162800
1408646820000,73557000
1408733220000,52243400
1408819620000,31466700
1408906020000,31988100
1408992420000,29420900
1409078820000,37069900
1409165220000,33498400
1409251620000,27782900
1409338020000,25659100
1409424420000,17720300
1409510820000,52316400
1409597220000,25294600
1409683620000,27675300
1409770020000,19658800
1409856420000,32387000
1409942820000,21673900
1410029220000,17262000
1410115620000,14071600
1410202020000,35508700
1410288420000,25383900
1410374820000,34006800
1410461220000,25915300
1410547620000,22096000
1410634020000,23289600
1410720420000,24123900
1410806820000,28156800
1410893220000,23444400
1410979620000,29923700
1411066020000,41872700
1411152420000,53814000
1411238820000,44895100
1411325220000,37754100
1411411620000,27861400
1411498020000,41571600
1411584420000,53742400
1411670820000,36136700
1411757220000,30969600
1411843620000,22187500
1411930020000,25409000
1412016420000,36284200
1412102820000,33446200
1412189220000,40790700
1412275620000,20937400
1412362020000,31045400
1412448420000,54414800
1412534820000,76524700
1412621220000,110402000
1412707620000,65287000
1412794020000,60057900
1412880420000,88135600
1412966820000,69204300
1413053220000,19622600
1413139620000,16649200
1413226020000,34432400
1413312420000,59471400
1413398820000,36970500
1413485220000,28223000
1413571620000,27280800
1413658020000,16737800
1413744420000,10485700
1413830820000,20917600
1413917220000,18876100
1414003620000,17885800
1414090020000,28937100
1414176420000,25410000
1414262820000,22576900
1414349220000,15624700
1414435620000,15927800
1414522020000,13364400
1414608420000,20740600
1414694820000,22650900
1414781220000,31713500
1414867620000,19014900
1414954020000,14816500
1415040420000,15606300
1415126820000,19591800
1415213220000,24554300
1415299620000,21155500
1415386020000,25145300
1415472420000,11873200
1415558820000,23814500
1415645220000,36422600
1415731620000,24519600
1415818020000,46217000
1415904420000,63744300
1415990820000,51414400
1416077220000,21337600
1416163620000,17054200
1416250020000,43633600
1416336420000,41170700
1416422820000,26444100
1416509220000,30491200
1416595620000,36057300
1416682020000,22196700
1416768420000,16455400
1416854820000,37395900
1416941220000,39624900
1417027620000,25590800
1417114020000,19888600
1417200420000,25761900
1417286820000,25487900
1417373220000,14895100
1417459620000,17832700
1417546020000,17234600
1417632420000,18486000
1417718820000,20450800
1417805220000,18545200
1417891620000,15399700
1417978020000,9947180
1418064420000,21829600
1418150820000,41558500
1418237220000,19945100
1418323620000,35221700
1418410020000,27359400
1418496420000,18972200
1418582820000,11432800
1418669220000,24235800
1418755620000,42581700
1418842020000,50687900
1418928420000,52304300
1419014820000,39690200
1419101220000,31917700
1419187620000,22764900
1419274020000,31002000
1419360420000,23657700
1419446820000,21015600
1419533220000,18502100
1419619620000,18667600
1419706020000,22759000
1419792420000,18096100
1419878820000,17071500
1419965220000,18217800
1420051620000,17531000
1420138020000,14877300
1420224420000,11599500
1420310820000,31509000
1420397220000,74943000
1420483620000,57459200
1420570020000,28221400
1420656420000,32120800
1420742820000,32949700
1420829220000,23358300
1420915620000,28021200
1421002020000,20304100
1421088420000,25184500
1421174820000,69881800
1421261220000,107622000
1421347620000,100696000
1421434020000,57008600
1421520420000,29325400
1421606820000,32900600
1421693220000,21605900
1421779620000,29130400
1421866020000,20148800
1421952420000,50522300
1422038820000,27558900
1422125220000,29277100
1422211620000,43380800
1422298020000,117671000
1422384420000,59756200
1422470820000,33010200
1422557220000,53697300
1422643620000,32817500
1422730020000,22009800
1422816420000,33885600
1422902820000,33886200
1422989220000,45565100
1423075620000,36910700
1423162020000,31447000
1423248420000,30110800
1423334820000,25040500
1423421220000,21211700
1423507620000,27100600
1423594020000,27373400
1423680420000,22031500
1423766820000,18290200
1423853220000,45586400
1423939620000,42208300
1424026020000,63381400
1424112420000,44771300
1424198820000,29929300
1424285220000,27416200
1424371620000,21268400
1424458020000,29854200
1424544420000,15972600
1424630820000,20047700
1424717220000,16087800
1424803620000,20068000
1424890020000,14291400
1424976420000,16566500
1425062820000,45192800
1425149220000,18664700
1425235620000,18230800
1425322020000,39590800
1425408420000,55858100
1425494820000,47352800
1425581220000,49888200
1425667620000,38675400
1425754020000,20724000
1425840420000,21712600
1425926820000,51812800
1426013220000,84876700
1426099620000,42939700
1426186020000,36900200
1426272420000,32848000
1426358820000,28003800
1426445220000,16011000
1426531620000,25051600
1426618020000,22269800
1426704420000,49694300
1426790820000,63666500
1426877220000,34931500
1426963620000,21127600
1427050020000,12744600
1427136420000,27865100
1427222820000,44876500
1427309220000,44610000
1427395620000,26267100
1427482020000,24549600
1427568420000,17968500
1427654820000,21538000
1427741220000,25631500
1427827620000,27706800
1427914020000,23929100
1428000420000,30249900
1428086820000,29011900
1428173220000,15407500
1428259620000,17079900
1428346020000,24899500
1428432420000,22677300
1428518820000,32685200
1428605220000,25421800
1428691620000,32167600
1428778020000,20474800
1428864420000,15126300
1428950820000,22372300
1429037220000,41876100
1429123620000,26436400
1429210020000,27776000
1429296420000,23597600
1429382820000,15133300
1429469220000,15658900
1429555620000,21188100
1429642020000,17871900
1429728420000,34827700
1429814820000,21168200
1429901220000,24277600
1429987620000,16042200
1430074020000,29336900
1430160420000,30097100
1430246820000,35626600
1430333220000,21331900
1430419620000,32449300
1430506020000,26533800
1430592420000,16364800
1430678820000,19722400
1430765220000,23262000
