Date,Open,High,Low,Close,Volume,Market Cap
Mar 31 2018,0.428212,0.493539,0.428212,0.484476,29,3587500
Mar 30 2018,0.507836,0.516161,0.414225,0.428146,25,4254580
Mar 29 2018,0.520231,0.539777,0.457206,0.509101,334,4358430
Mar 28 2018,0.548424,0.570924,0.519077,0.519622,290,4594630
Mar 27 2018,0.558846,0.572023,0.530767,0.548550,257,4681940
Mar 26 2018,0.589948,0.605574,0.517961,0.559693,768,4942510
Mar 25 2018,0.640196,0.646928,0.559596,0.590400,2477,5363480
Mar 24 2018,0.657429,0.674531,0.629008,0.649131,2085,5507850
Mar 23 2018,0.737611,0.893164,0.636314,0.647993,6975,6179620
Mar 22 2018,0.595733,0.859928,0.530748,0.737630,5634,4990980
Mar 21 2018,0.664085,0.804647,0.531163,0.596821,6039,5563620
Mar 20 2018,0.572324,0.696702,0.453623,0.662884,1818,4794860
Mar 19 2018,0.430728,0.567352,0.413512,0.566010,979,3608580
Mar 18 2018,0.476979,0.476979,0.398562,0.432550,352,3996070
Mar 17 2018,0.514688,0.555919,0.468555,0.478142,354,4311990
Mar 16 2018,0.549743,0.603627,0.510993,0.513841,439,4605680
Mar 15 2018,0.544376,0.602255,0.516506,0.550053,74,4560710
Mar 14 2018,0.681991,0.792531,0.530357,0.544620,769,5713630
Mar 13 2018,0.736279,0.748807,0.575301,0.681897,610,6168460
Mar 12 2018,0.715826,0.791225,0.551206,0.740531,5952,5997100
Mar 11 2018,0.614269,0.729031,0.552548,0.718088,290,5146260
Mar 10 2018,0.663455,0.720026,0.615352,0.616395,699,5558340
Mar 09 2018,0.701095,0.709364,0.622874,0.663170,225,5873680
Mar 08 2018,0.662669,0.787006,0.660907,0.705562,283,5551750
Mar 07 2018,0.805741,1.10,0.576140,0.663609,7380,6750400
Mar 06 2018,0.900402,1.00,0.623354,0.806789,1252,7543460
Mar 05 2018,0.962924,1.10,0.691325,0.902899,1102,8067250
Mar 04 2018,0.837051,0.963629,0.812123,0.963629,160,7012710
Mar 03 2018,1.16,1.18,0.678630,0.838498,1210,9684260
Mar 02 2018,1.00,1.17,0.553023,1.16,3979,8385870
Mar 01 2018,0.929248,1.10,0.920720,1.00,1193,7785120
Feb 28 2018,0.975368,1.08,0.927056,0.927881,1372,8171510
Feb 27 2018,1.02,1.15,0.920507,0.976519,1066,8556900
Feb 26 2018,1.02,1.10,0.920649,0.932263,881,8512550
Feb 25 2018,1.03,1.04,0.849022,1.01,1636,8609780
Feb 24 2018,1.02,1.12,0.949243,0.973307,2098,8520300
Feb 23 2018,0.986655,1.10,0.962303,1.02,379,8266070
Feb 22 2018,1.05,1.09,0.977097,0.987577,163,8787950
Feb 21 2018,1.16,1.21,1.03,1.05,655,9686470
Feb 20 2018,1.19,1.24,1.13,1.16,961,9935850
Feb 19 2018,1.16,1.19,1.10,1.18,2801,9753080
Feb 18 2018,1.29,1.34,1.17,1.17,1182,10810800
Feb 17 2018,1.30,1.50,1.24,1.29,4130,10918400
Feb 16 2018,1.16,1.31,1.10,1.22,790,9741140
Feb 15 2018,1.19,1.39,1.11,1.17,1835,9943950
Feb 14 2018,1.18,1.27,1.01,1.19,1910,9919880
Feb 13 2018,1.27,1.31,1.07,1.19,2172,10601400
Feb 12 2018,1.22,1.31,1.20,1.26,378,10186400
Feb 11 2018,1.30,1.30,1.16,1.21,2328,10880400
Feb 10 2018,1.31,1.37,1.24,1.30,3221,10992700
Feb 09 2018,1.29,1.39,1.23,1.31,1169,10812400
Feb 08 2018,1.14,1.36,1.14,1.29,909,9565160
Feb 07 2018,1.28,1.39,1.09,1.15,3453,10738100
Feb 06 2018,1.04,1.31,0.893913,1.29,1444,8721780
Feb 05 2018,1.23,1.25,0.984941,1.04,3531,10319900
Feb 04 2018,1.41,1.51,1.15,1.24,1235,11836300
Feb 03 2018,1.46,1.61,1.33,1.41,2363,12254300
Feb 02 2018,1.64,1.76,1.31,1.46,2443,13733800
Feb 01 2018,1.77,1.99,1.55,1.64,5937,14841300
Jan 31 2018,1.76,2.08,1.59,1.77,9263,14734600
Jan 30 2018,2.04,2.24,1.75,1.76,5892,17071400
Jan 29 2018,1.86,2.50,1.66,2.04,22209,15554000
Jan 28 2018,1.48,2.78,1.38,1.86,43879,12369700
Jan 27 2018,1.48,1.55,1.25,1.47,4318,12370800
Jan 26 2018,1.72,1.89,1.42,1.48,3681,14377500
