Date,Open,High,Low,Close,Volume,Market Cap
Mar 31 2018,1.30,1.34,0.712106,0.720250,1124,1807780
Mar 30 2018,1.36,1.37,1.08,1.30,115,1889000
Mar 29 2018,2.04,2.21,1.07,1.36,5037,2839220
Mar 28 2018,1.44,3.82,1.23,2.04,11064,2005950
Mar 27 2018,1.55,2.64,1.02,1.44,9659,2159940
Mar 26 2018,1.01,1.56,0.947248,1.55,100,1409400
Mar 25 2018,0.920500,1.38,0.895608,1.01,65,1280970
Mar 24 2018,1.28,1.45,0.931126,0.933347,223,1784080
Mar 23 2018,0.870133,2.02,0.752406,1.26,2236,1210880
Mar 22 2018,1.01,1.03,0.790540,0.870154,24,1399730
Mar 21 2018,1.16,1.17,0.724038,1.01,502,1610870
Mar 20 2018,1.38,1.44,0.534498,1.16,1724,1920020
Mar 19 2018,1.14,1.37,1.11,1.36,105,1584160
Mar 18 2018,0.996733,1.15,0.901847,1.14,473,1387060
Mar 17 2018,1.08,1.08,0.830854,0.999163,43,1499050
Mar 16 2018,1.07,1.11,1.03,1.08,747,1494410
Mar 15 2018,1.23,1.24,0.915099,1.07,68,1713150
Mar 14 2018,1.37,1.47,0.996998,1.23,1303,1909840
Mar 13 2018,1.18,1.45,1.08,1.37,381,1644230
Mar 12 2018,1.34,1.82,1.06,1.19,805,1859470
Mar 11 2018,0.963643,1.36,0.930743,1.34,15,1341010
Mar 10 2018,1.33,1.47,0.880577,0.966978,787,1854800
Mar 09 2018,1.30,1.38,0.335533,1.33,3512,1810580
Mar 08 2018,1.49,1.52,0.882549,1.31,688,2080300
Mar 07 2018,2.85,2.89,0.784654,1.50,4273,3967710
Mar 06 2018,1.83,2.87,1.14,2.85,4238,2546380
Mar 05 2018,2.77,2.77,1.94,2.39,38,3849640
Mar 04 2018,2.06,3.17,2.05,2.97,1688,2865540
Mar 03 2018,2.20,2.41,1.58,2.06,634,3066920
Mar 02 2018,2.48,2.55,1.41,2.21,787,3453590
Mar 01 2018,2.37,2.49,2.01,2.49,1530,3304700
Feb 28 2018,2.13,2.46,1.58,2.37,9656,2968130
Feb 27 2018,2.17,2.27,2.12,2.14,3746,3013440
