Date,Open,High,Low,Close,Volume,Market Cap
Mar 31 2018,1.01,1.04,0.973627,0.981912,518852,63183000
Mar 30 2018,0.971662,1.06,0.950173,0.995256,1048800,60884700
Mar 29 2018,1.17,1.18,0.938923,0.964988,2302860,73311700
Mar 28 2018,1.15,1.23,1.15,1.17,1108310,72200900
Mar 27 2018,1.23,1.23,1.15,1.15,1147820,77360400
Mar 26 2018,1.30,1.32,1.17,1.23,1674800,81240300
Mar 25 2018,1.25,1.33,1.24,1.30,979747,78110900
Mar 24 2018,1.33,1.36,1.24,1.25,2165910,83557200
Mar 23 2018,1.32,1.34,1.22,1.34,2730020,83024800
Mar 22 2018,1.41,1.46,1.31,1.33,1706910,88574000
Mar 21 2018,1.47,1.52,1.39,1.41,2711980,92297500
Mar 20 2018,1.33,1.54,1.30,1.47,3909710,83055600
Mar 19 2018,1.35,1.46,1.26,1.34,4085360,84669300
Mar 18 2018,1.19,1.35,1.05,1.31,6756960,74631600
Mar 17 2018,1.28,1.29,1.16,1.20,2924820,80143200
Mar 16 2018,1.23,1.45,1.16,1.28,4481970,77176700
Mar 15 2018,1.25,1.28,1.11,1.23,4683900,78121000
Mar 14 2018,1.52,1.57,1.23,1.25,2876310,95462000
Mar 13 2018,1.56,1.60,1.48,1.53,2630860,97720300
Mar 12 2018,1.68,1.71,1.46,1.56,3330080,105323000
Mar 11 2018,1.50,1.73,1.44,1.70,3169100,94274800
Mar 10 2018,1.56,1.75,1.49,1.51,4643210,97767500
Mar 09 2018,1.57,1.59,1.28,1.55,4494890,98327900
Mar 08 2018,1.73,1.76,1.53,1.57,3023200,108676000
Mar 07 2018,1.83,1.97,1.60,1.74,5147990,114624000
Mar 06 2018,2.03,2.05,1.79,1.84,2518060,127083000
Mar 05 2018,2.13,2.18,2.04,2.06,1699130,133779000
Mar 04 2018,2.07,2.18,2.01,2.13,1688510,129496000
Mar 03 2018,2.20,2.23,2.04,2.07,2845280,137819000
Mar 02 2018,2.26,2.29,2.13,2.20,2347600,141801000
Mar 01 2018,2.17,2.32,2.13,2.28,6160220,136174000
Feb 28 2018,2.30,2.46,2.12,2.17,6059830,144306000
Feb 27 2018,2.12,2.43,2.11,2.31,6239220,132543000
Feb 26 2018,2.06,2.19,1.98,2.13,4721310,128857000
Feb 25 2018,1.95,2.12,1.94,2.05,3797590,122467000
Feb 24 2018,2.09,2.18,1.88,1.96,5097970,130894000
Feb 23 2018,1.83,2.27,1.76,2.08,12314400,114553000
Feb 22 2018,2.40,2.57,1.77,1.86,14051200,150138000
Feb 21 2018,2.59,2.75,2.29,2.35,7423870,162503000
Feb 20 2018,2.93,3.08,2.57,2.64,7329620,183520000
Feb 19 2018,2.91,3.20,2.87,2.93,9440120,182473000
Feb 18 2018,3.16,3.19,2.70,2.86,14994700,197778000
Feb 17 2018,2.96,3.37,2.96,3.16,13205200,185762000
Feb 16 2018,3.00,3.14,2.86,2.99,13814400,188151000
Feb 15 2018,2.30,3.22,2.23,3.04,28600000,144171000
Feb 14 2018,1.67,2.35,1.67,2.30,7853560,104359000
Feb 13 2018,1.75,1.77,1.63,1.66,1243390,109722000
Feb 12 2018,1.61,1.81,1.59,1.75,1923930,100819000
Feb 11 2018,1.71,1.71,1.52,1.59,2350400,106890000
Feb 10 2018,1.78,1.85,1.61,1.71,3734790,111461000
Feb 09 2018,1.73,1.87,1.52,1.78,6289070,108677000
Feb 08 2018,1.41,1.93,1.40,1.69,10272500,88317400
Feb 07 2018,1.41,1.85,1.22,1.34,6156640,88597900
Feb 06 2018,1.24,1.42,0.966090,1.41,6829210,77522100
Feb 05 2018,1.60,1.72,1.15,1.18,3556210,100484000
Feb 04 2018,1.82,1.99,1.52,1.61,1923260,114014000
Feb 03 2018,1.82,2.01,1.62,1.82,4463870,113772000
Feb 02 2018,1.81,1.96,1.44,1.81,6571980,113140000
Feb 01 2018,2.31,2.38,1.64,1.81,8565300,144942000
Jan 31 2018,2.32,2.39,2.19,2.31,2462840,145198000
Jan 30 2018,2.72,2.74,2.26,2.31,2103770,170657000
Jan 29 2018,2.87,2.90,2.70,2.74,1115730,180047000
Jan 28 2018,2.82,2.95,2.79,2.87,2172420,176507000
Jan 27 2018,2.69,2.87,2.63,2.81,1635500,168648000
Jan 26 2018,2.64,2.76,2.49,2.67,1924340,165639000
Jan 25 2018,2.74,2.86,2.61,2.64,1881610,171866000
Jan 24 2018,2.60,2.93,2.58,2.71,2822530,162896000
Jan 23 2018,2.71,2.96,2.40,2.59,4973480,170053000
Jan 22 2018,2.88,3.19,2.41,2.69,4519550,180319000
Jan 21 2018,3.49,3.54,2.70,2.84,5076500,218395000
Jan 20 2018,3.10,3.72,2.96,3.50,5835270,194433000
Jan 19 2018,2.99,3.36,2.85,3.10,4963310,187125000
Jan 18 2018,3.24,3.51,2.62,2.98,17466500,203114000
Jan 17 2018,2.42,3.34,1.68,3.17,33257100,151730000
Jan 16 2018,3.74,3.80,2.14,2.42,22550900,234153000
Jan 15 2018,5.16,5.31,3.67,3.77,14098700,323171000
Jan 14 2018,5.00,6.06,4.63,5.16,27388200,302469000
Jan 13 2018,6.64,7.06,4.89,5.00,16228600,402139000
